UserName;UserAvatar;UserProfile;Content;ScrapeTime;CreateTime;LikeCount;ReplyCount;VideoURL;Column1;Column2;Column3
asoyyyy;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a15e59fe3b4e443d8ffa8863a85ad164~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e87b62a&x-expires=1760760000&x-signature=o%2BkubcihRwdIS8TOjY%2Fje8JkWak%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@kholisgmailcom0;lebih baik di pertahankan dlu soalnya Irak dan arab rank ee lebih bagus wajar kalau kalah;17/10/2025 11:02;2d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
DEDEN;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/497aa91e9de1917460564042eab45192~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=708725b6&x-expires=1760760000&x-signature=1Uzei%2Bf6Hitax564wljZzPTRg34%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@deden3068;lebih baik Pastoor jadi kepala pelatih👍;17/10/2025 11:02;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
KohJek;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc9494cbf64784fc8c14879d228977d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1bf2ac3a&x-expires=1760760000&x-signature=Q%2FMusgNKK%2BDwoKYaG1WD9XbzXLM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@kristianto28;cairrr;17/10/2025 11:02;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Ma Joon-seo;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b9a8865139b5ffc38efd5c3090facf0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2a3c2cf0&x-expires=1760760000&x-signature=N6QjL8fIviB%2Fk%2BstI5%2BzIIGDk0Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@bsksksnsja20;yaudah gajadi 😌;17/10/2025 11:02;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Just |NAaaaa;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cef45383fca300834f31db465fde8dc9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=756471f5&x-expires=1760760000&x-signature=19WXwyVyf%2F%2BQoPNaTZkzGZfG01M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@i_for_naaa;pliss hargai usaha dia , Patrick kemarin udah memberikan yang terbaik untuk timnas , Patrick juga ga mau kalah kemarin lawan Irak , padahal SCOR 1-0 itu kecil dari pada yang tahun tahun lalu , semua ini proses Patrick juga harus menyesuaikan para pemain timnas , kamu kira jadi head coach gampang nga kita harus membuat taktik dan lain lain , Patrick selalu di hujat out ganti sty dan lain lain dia sabar , Patrick juga senang bersama Garuda fans , ayo kita bangkit untuk laga 2027;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Hêrmâñ Sýâh;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dfae8a5919df3c3f453dc321be9332ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cd2fe4f6&x-expires=1760760000&x-signature=%2BlaBzY9Vyn0%2B2YkQH4mbV%2B3fTBE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@suryautama2020;ganti platih Mancini aja;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
𝐡ⲉ𝙧γȿ~ℍᴺ;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/07478dac0d93142d53bdb33b66feda2a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7ab0e2b8&x-expires=1760760000&x-signature=pccc5xgzfRC25sJAf1Gwo6d2CJs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@herys924;maen kata ny lbh baik ...iah lbh baik sty jauh dari permainan juga;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
ian sgt;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cbfc5aa6e1f116eff72f66cf38693876~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5c1ae7aa&x-expires=1760760000&x-signature=I8eDCGxe%2B0uxvrCxmW1beh6MnmQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@anamasnawi272;tdk semua pemain bola bisa jd pelatih;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
DERI;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/57259b9df7ed47a3e95ff8bd5f731007~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0608e50c&x-expires=1760760000&x-signature=g4eGHblGTU0WNE5Y6toGVrPxFQU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@deri_borneo;#PATRICKOUT;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
PRAGOS⚡;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d8a5b1392d8f8268c475ddaa45dc3734~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dc23e514&x-expires=1760760000&x-signature=zL3Lyt92wo%2B0X1n2CrcKzVDYD88%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@txyfkhifwuri;mending STY dri pda petrik;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Didit Syg;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/4ca98efb98d7981c59ac9a97ac9dcdcc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6999be68&x-expires=1760760000&x-signature=sQUckHR6MX97Pfk%2B4KjZFb5t0Hg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@diditsyg;dipuji sendiri 😂😂 main itu tak perlu cantik ver tapi menang 😜😜😜;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
aaliskr;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/86d75c3a554c2a3a7561dc838afe72a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36020252&x-expires=1760760000&x-signature=LZTd5IUsmBPiFo5T9b8moPKBeYU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@aaliskr;yaa emang jauh lebih baik di eranya dia menurut diaa, tapi akan lebih baik lagii kalo STY yang ngelatihh😁;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
soniroom_;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/eebf4f1499577a74036a5bd5ad0fce5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b3620691&x-expires=1760760000&x-signature=dnArh98TnrEZxtmBDlhIvD%2BxEu8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@soniroom_;sebenarnya waktu lawan Arab Saudi kita punya peluang besar, tapi itulah jadi awal kehancuran tim;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Pasaribu_Timika Papua;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/392997f3091a5d4c8c6220ca349c7233~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=06b55f21&x-expires=1760760000&x-signature=QXbaMaeMqvYYBFYadPkwOTK%2BKVw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@pasaribu_timika.pa;pecat petrik;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
banteng;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8fa8eca943914a61f1ae4071273e84d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4e1986c0&x-expires=1760760000&x-signature=9Zw6VkCbP2qzpnpV2h6uCocFpX4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@arig_5537;all out;17/10/2025 11:03;3d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Udin.zaenudin98;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/802528b4117b26566fc0d6edf583eefa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aec1f69a&x-expires=1760760000&x-signature=tdATPlBf6spGRcN1PbOB86FNcd0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@udin.zaenudin98;pecat Patrik;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
maemunah;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0cfdac791bf46948cc580f140ec3e447~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e1162d82&x-expires=1760760000&x-signature=P%2BtACM%2BcioAIMGqO8VTqywYTeX8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@2710maemunahajahgmail.co;sty sty sty sty sty sty cone back;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Irfanola Store;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bf0846d714f7f4754b5a14cb26220801~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e874d745&x-expires=1760760000&x-signature=t2KDuNya4JkX7Ft0ktkESWSntwc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@irfanola_store;out lah kluivert, payah;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
it's me;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/38bc9f49877afd5f8d8ecbce7f7d6b64~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=186ac924&x-expires=1760760000&x-signature=ok9Jp4PCKT8rZwW4sdHphd9FpgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@cheepshop;black Patrick;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Putra Handrian;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4a4474ff5718ce02ed9715b7d200954f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ada06dd9&x-expires=1760760000&x-signature=qDIEFhCjHM9a8Rg59BWBZEE%2BzD4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@putra.handrian8;ganti pelatih;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Khairil Ansamo yama;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/48555c6f49cc9dd4886c8ded11a30aa8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eb97d251&x-expires=1760760000&x-signature=7E5h1W8M6cOHx%2FfW%2F6RAv3mjgS0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@hairiel_ansamo;Ganti sama Coch Justin;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
zuraa;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/164043a2b799cf9e5bf6442bcf668605~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ed65c2fa&x-expires=1760760000&x-signature=5I7aoQW4LaxC2xZeXtCIVTU4QTU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@zuraa1301;PSSI menghancurkan keinginan rakyat;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Fian Dank'krez;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/353828e77a56ab8757a30129a9c21bfd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=281562f7&x-expires=1760760000&x-signature=rdPvR%2Bm9zSIrvXwGXWpujj6TFzY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@fian_dankkrez;Indonesia timnas.. udah enak2 di rubah2 lagi.. hadew;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
organik;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/234a84ae55d07478ea5fd1470502001d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=23be3c9b&x-expires=1760760000&x-signature=CkKHBSGiWyzMt6sOroKdvhm8zQE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@rian.nuralim;emang kocak erik tohir ini pelatih gk punya prestasi di pake;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
ᮙᮥᮎ᮪ᮠᮙ᮪ᮙᮓ᮪ᮐᮥᮜ᮪ᮊᮤᮖ᮪ᮖᮣᮤ;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7383261134147321862~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dfdf5086&x-expires=1760760000&x-signature=o5v3ZtSn4thcv2L91TLbQFOvvuE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@zoell.33;patrick udh bnr nangkepin ubur ubur bareng sponsbob malah cosplay jadi coach.;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Hamid ready;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/76f7ef7661c1d59803351c0d8ad178f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d58fc0e1&x-expires=1760760000&x-signature=ELEPhrSl8hZZZAx7HJCVpl9Xcos%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@hamidready09;pk kecewa sama siapa? 🤭🤭;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Dian andrianto;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2c2f1b2821f86a4d7f19cbf9eb1457ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b2bd1751&x-expires=1760760000&x-signature=zWH9wHVonjF6qeiigpBwABwaHS8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@dianandriyanto15;jadi keinget Patrick nya Spongebob 😇;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Mr.Ozzyyy;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/872be33cf3f0494624a894f628b85411~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e8115a01&x-expires=1760760000&x-signature=%2Fgd89JvIcHwR44zvLGvW4%2BI8D3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@rsyd.tydack_jumawa;jauh lebih baik krna lu gk eksperimen;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
A ujang Putra karawa;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e47274f44c9f281db01e365bf0725e9a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d81daf52&x-expires=1760760000&x-signature=xULtZpAUrsalEIIYaO1y3NAU1EA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@aujangputrakarawang;sty dan para pemain bukan lawan tim sepak bola teryata lawan mavia jirr;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
UTUSAN PUSAT@706;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f739a6fd78e61a18b9bb2d34fe67fbc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4c1f1864&x-expires=1760760000&x-signature=epZvF4MFeyIS2VGS4CLHgzZnSGw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@dios7064;salah ny..knp kmu psang pemain pertama .Indonesia vs arab..apa tu.;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Rwien Bhezo;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7333263846540312594~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=204d0c04&x-expires=1760760000&x-signature=zOhQf%2F4eFH44ZhM3ZbBHlf1rx68%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@erwinbhezo1;MAFIA FOOTBALL;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
th€man;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d61108a0017bfae293b96dcc086e3856~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2a121332&x-expires=1760760000&x-signature=NQUkWDhaXIVRqTIiLKfaBWHsxQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@manhadi81;Patrick out,Erick out;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Mujib Susanto;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7330229100768362497~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=647b8de5&x-expires=1760760000&x-signature=hYHGuBlvLLmZL5URPcpP7PTwYd8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@mujibsusanto2;kembalikan sin ta yong @PRABOWO SUBIANTO_RI.1 🇮🇩;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
MAZ.DAB;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5e3bff7c0508369044d259a83645f220~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=faba3fbd&x-expires=1760760000&x-signature=lBpaAghMGxn10JVLnDsyWL458Ac%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@maz.dab3;;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Bang jay;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6d35212fd732c197855f2ad859895b88~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=72914de9&x-expires=1760760000&x-signature=NsmEDwJd97FvOOp%2BZfD1Bw66H0o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@bang.jay299;pecat....ganti.....sdh waktunya bukan kata maaf;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
M. Hardi;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7324875526454116360~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3200b3fa&x-expires=1760760000&x-signature=nx83dll68A7v%2BcoBvYciE4lX3sU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@mhardi2;pelatih bang sat;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
TOP GLOBAL;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5ee4d42ec8f1ee3a3cf3cdcdd2be3813~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9853d833&x-expires=1760760000&x-signature=OwEDHqRg%2Bkt1f9609p1B26JpDk0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@rifaieazhari87;Masih ada kesempatan lagi,, tgl: 13 Nov & 18 Nov 2025,;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
𝗣 𝗘 𝗦 𝗨 𝗧 〆;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dd7199beda8d59f199745884714aae0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4e9815c2&x-expires=1760760000&x-signature=4B%2BhuyNOTg2IkqvyOu7C%2B5WDr8U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@pesut_official;;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
anakpetualangpetu;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4f8a7d8bd2e960d0684787e2dd53986e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=da8e1b56&x-expires=1760760000&x-signature=ZkCo4ZP6nG5E5vTJmD8E4ANqZoI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@anakpetualangpetu;Patrick ot;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
MAMANG RESING;https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/333cacf5dd6b4ee193b2dd6a7eac8647~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7cfb9ed8&x-expires=1760760000&x-signature=mcyYTvnRE%2FCXWAoaNRQQmUa97m0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@mamang_resing98;Tenang man teman masih ada babak 3. - Babak 1 - Babak 2 - Babak belur;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
*C1n74 73rl4r4n9*;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d96e0a5448eb3a539a267f0163c167d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=72c4af37&x-expires=1760760000&x-signature=SDKs1xyDAFJZNIV1XFBHENXDPK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@r4ndysly;pelatih slot Gacor 😂😂😂😂;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
Adhie N Teiseran;https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/326583ab2cfc5b4608568e650ffb454f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=44c46b17&x-expires=1760760000&x-signature=79%2FZauqeydrfuqO748%2Fe%2BLeu22E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@adhie_n_teiseran;PECAT;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
makhluk_halusss;https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2c22b00966da36e5b5206538cfbcaa37~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a19405b9&x-expires=1760760000&x-signature=sxtsuuAF27vgA3MU%2FBGJ%2Fa0hXnE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2;https://www.tiktok.com/@makhluk_halusss;datang tanpa target trus buat apaaaaaaaaaaa;17/10/2025 11:03;4d ago;0;;https://www.tiktok.com/@kompastv.indonesia/video/7560151996221705488?q=berita%20timnas%20indonesia&t=1760668955857;;;
